Store_id,Product_id,Forecast_Frequency,Date,Sales,Type,Forecast_Method
S004,P007,weekly,2017-08-14,562.0,Actual,Actual Sales
S004,P007,weekly,2017-08-21,548.0,Actual,Actual Sales
S004,P007,weekly,2017-08-28,526.0,Actual,Actual Sales
S004,P007,weekly,2017-09-04,460.0,Actual,Actual Sales
S004,P007,weekly,2017-09-11,533.0,Actual,Actual Sales
S004,P007,weekly,2017-09-18,521.0,Actual,Actual Sales
S004,P007,weekly,2017-09-25,488.0,Actual,Actual Sales
S004,P007,weekly,2017-10-02,467.0,Actual,Actual Sales
S004,P007,weekly,2017-10-09,465.0,Actual,Actual Sales
S004,P007,weekly,2017-10-16,493.0,Actual,Actual Sales
S004,P007,weekly,2017-10-23,460.0,Actual,Actual Sales
S004,P007,weekly,2017-10-30,525.0,Actual,Actual Sales
S004,P007,weekly,2017-11-06,519.0,Actual,Actual Sales
S004,P007,weekly,2017-11-13,488.0,Actual,Actual Sales
S004,P007,weekly,2017-11-20,512.0,Actual,Actual Sales
S004,P007,weekly,2017-11-27,414.0,Actual,Actual Sales
S004,P007,weekly,2017-12-04,398.0,Actual,Actual Sales
S004,P007,weekly,2017-12-11,350.0,Actual,Actual Sales
S004,P007,weekly,2017-12-18,342.0,Actual,Actual Sales
S004,P007,weekly,2017-12-25,382.0,Actual,Actual Sales
S004,P007,weekly,2018-01-01,389.51,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-01-08,381.44,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-01-15,388.88,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-01-22,391.48,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-01-29,395.97,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-02-05,399.14,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-02-12,402.0,Forecast,Enhanced Ensemble
S004,P007,weekly,2018-02-19,407.81,Forecast,Enhanced Ensemble
S004,P008,weekly,2017-07-03,828.0,Actual,Actual Sales
S004,P008,weekly,2017-07-10,839.0,Actual,Actual Sales
S004,P008,weekly,2017-07-17,847.0,Actual,Actual Sales
S004,P008,weekly,2017-07-24,824.0,Actual,Actual Sales
S004,P008,weekly,2017-07-31,739.0,Actual,Actual Sales
S004,P008,weekly,2017-08-07,707.0,Actual,Actual Sales
S004,P008,weekly,2017-08-14,667.0,Actual,Actual Sales
S004,P008,weekly,2017-08-21,714.0,Actual,Actual Sales
S004,P008,weekly,2017-08-28,721.0,Actual,Actual Sales
S004,P008,weekly,2017-09-04,656.0,Actual,Actual Sales
S004,P008,weekly,2017-09-11,689.0,Actual,Actual Sales
S004,P008,weekly,2017-09-18,709.0,Actual,Actual Sales
S004,P008,weekly,2017-09-25,674.0,Actual,Actual Sales
S004,P008,weekly,2017-10-02,645.0,Actual,Actual Sales
S004,P008,weekly,2017-10-09,635.0,Actual,Actual Sales
S004,P008,weekly,2017-10-16,619.0,Actual,Actual Sales
S004,P008,weekly,2017-10-23,604.0,Actual,Actual Sales
S004,P008,weekly,2017-10-30,654.0,Actual,Actual Sales
S004,P008,weekly,2017-11-06,690.0,Actual,Actual Sales
S004,P008,weekly,2017-11-13,728.0,Actual,Actual Sales
S004,P008,weekly,2017-11-20,661.0,Actual,Actual Sales
S004,P008,weekly,2017-11-27,617.0,Actual,Actual Sales
S004,P008,weekly,2017-12-04,491.0,Actual,Actual Sales
S004,P008,weekly,2017-12-11,506.0,Actual,Actual Sales
S004,P008,weekly,2017-12-18,481.0,Actual,Actual Sales
S004,P008,weekly,2017-12-25,474.0,Actual,Actual Sales
S004,P008,weekly,2018-01-01,509.46,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-01-08,503.76,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-01-15,509.93,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-01-22,512.18,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-01-29,522.2,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-02-05,514.41,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-02-12,524.18,Forecast,Enhanced Ensemble
S004,P008,weekly,2018-02-19,539.21,Forecast,Enhanced Ensemble
S004,P009,weekly,2017-07-03,544.0,Actual,Actual Sales
S004,P009,weekly,2017-07-10,534.0,Actual,Actual Sales
S004,P009,weekly,2017-07-17,526.0,Actual,Actual Sales
S004,P009,weekly,2017-07-24,579.0,Actual,Actual Sales
S004,P009,weekly,2017-07-31,447.0,Actual,Actual Sales
S004,P009,weekly,2017-08-07,474.0,Actual,Actual Sales
S004,P009,weekly,2017-08-14,476.0,Actual,Actual Sales
S004,P009,weekly,2017-08-21,489.0,Actual,Actual Sales
S004,P009,weekly,2017-08-28,480.0,Actual,Actual Sales
S004,P009,weekly,2017-09-04,446.0,Actual,Actual Sales
S004,P009,weekly,2017-09-11,429.0,Actual,Actual Sales
S004,P009,weekly,2017-09-18,436.0,Actual,Actual Sales
S004,P009,weekly,2017-09-25,461.0,Actual,Actual Sales
S004,P009,weekly,2017-10-02,432.0,Actual,Actual Sales
S004,P009,weekly,2017-10-09,406.0,Actual,Actual Sales
S004,P009,weekly,2017-10-16,412.0,Actual,Actual Sales
S004,P009,weekly,2017-10-23,372.0,Actual,Actual Sales
S004,P009,weekly,2017-10-30,429.0,Actual,Actual Sales
S004,P009,weekly,2017-11-06,490.0,Actual,Actual Sales
S004,P009,weekly,2017-11-13,452.0,Actual,Actual Sales
S004,P009,weekly,2017-11-20,449.0,Actual,Actual Sales
S004,P009,weekly,2017-11-27,377.0,Actual,Actual Sales
S004,P009,weekly,2017-12-04,319.0,Actual,Actual Sales
S004,P009,weekly,2017-12-11,338.0,Actual,Actual Sales
S004,P009,weekly,2017-12-18,326.0,Actual,Actual Sales
S004,P009,weekly,2017-12-25,334.0,Actual,Actual Sales
S004,P009,weekly,2018-01-01,338.06,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-01-08,335.79,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-01-15,345.31,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-01-22,340.57,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-01-29,349.57,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-02-05,356.3,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-02-12,357.83,Forecast,Enhanced Ensemble
S004,P009,weekly,2018-02-19,355.61,Forecast,Enhanced Ensemble
S004,P010,weekly,2017-07-03,791.0,Actual,Actual Sales
S004,P010,weekly,2017-07-10,730.0,Actual,Actual Sales
S004,P010,weekly,2017-07-17,756.0,Actual,Actual Sales
S004,P010,weekly,2017-07-24,756.0,Actual,Actual Sales
S004,P010,weekly,2017-07-31,711.0,Actual,Actual Sales
S004,P010,weekly,2017-08-07,656.0,Actual,Actual Sales
S004,P010,weekly,2017-08-14,684.0,Actual,Actual Sales
S004,P010,weekly,2017-08-21,685.0,Actual,Actual Sales
S004,P010,weekly,2017-08-28,634.0,Actual,Actual Sales
S004,P010,weekly,2017-09-04,641.0,Actual,Actual Sales
S004,P010,weekly,2017-09-11,603.0,Actual,Actual Sales
S004,P010,weekly,2017-09-18,613.0,Actual,Actual Sales
S004,P010,weekly,2017-09-25,626.0,Actual,Actual Sales
S004,P010,weekly,2017-10-02,569.0,Actual,Actual Sales
S004,P010,weekly,2017-10-09,575.0,Actual,Actual Sales
S004,P010,weekly,2017-10-16,597.0,Actual,Actual Sales
S004,P010,weekly,2017-10-23,634.0,Actual,Actual Sales
S004,P010,weekly,2017-10-30,604.0,Actual,Actual Sales
S004,P010,weekly,2017-11-06,645.0,Actual,Actual Sales
S004,P010,weekly,2017-11-13,632.0,Actual,Actual Sales
S004,P010,weekly,2017-11-20,612.0,Actual,Actual Sales
S004,P010,weekly,2017-11-27,566.0,Actual,Actual Sales
S004,P010,weekly,2017-12-04,455.0,Actual,Actual Sales
S004,P010,weekly,2017-12-11,510.0,Actual,Actual Sales
S004,P010,weekly,2017-12-18,493.0,Actual,Actual Sales
S004,P010,weekly,2017-12-25,428.0,Actual,Actual Sales
S004,P010,weekly,2018-01-01,485.46,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-01-08,480.92,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-01-15,483.39,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-01-22,484.33,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-01-29,492.38,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-02-05,502.48,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-02-12,498.99,Forecast,Enhanced Ensemble
S004,P010,weekly,2018-02-19,498.8,Forecast,Enhanced Ensemble
S005,P001,weekly,2017-07-03,158.0,Actual,Actual Sales
S005,P001,weekly,2017-07-10,162.0,Actual,Actual Sales
S005,P001,weekly,2017-07-17,164.0,Actual,Actual Sales
S005,P001,weekly,2017-07-24,163.0,Actual,Actual Sales
S005,P001,weekly,2017-07-31,152.0,Actual,Actual Sales
S005,P001,weekly,2017-08-07,147.0,Actual,Actual Sales
S005,P001,weekly,2017-08-14,138.0,Actual,Actual Sales
S005,P001,weekly,2017-08-21,156.0,Actual,Actual Sales
S005,P001,weekly,2017-08-28,149.0,Actual,Actual Sales
S005,P001,weekly,2017-09-04,152.0,Actual,Actual Sales
S005,P001,weekly,2017-09-11,133.0,Actual,Actual Sales
S005,P001,weekly,2017-09-18,146.0,Actual,Actual Sales
S005,P001,weekly,2017-09-25,128.0,Actual,Actual Sales
S005,P001,weekly,2017-10-02,152.0,Actual,Actual Sales
S005,P001,weekly,2017-10-09,139.0,Actual,Actual Sales
S005,P001,weekly,2017-10-16,141.0,Actual,Actual Sales
S005,P001,weekly,2017-10-23,128.0,Actual,Actual Sales
S005,P001,weekly,2017-10-30,129.0,Actual,Actual Sales
S005,P001,weekly,2017-11-06,134.0,Actual,Actual Sales
S005,P001,weekly,2017-11-13,143.0,Actual,Actual Sales
S005,P001,weekly,2017-11-20,139.0,Actual,Actual Sales
S005,P001,weekly,2017-11-27,122.0,Actual,Actual Sales
S005,P001,weekly,2017-12-04,100.0,Actual,Actual Sales
S005,P001,weekly,2017-12-11,107.0,Actual,Actual Sales
S005,P001,weekly,2017-12-18,93.0,Actual,Actual Sales
S005,P001,weekly,2017-12-25,118.0,Actual,Actual Sales
S005,P001,weekly,2018-01-01,108.05,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-01-08,110.58,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-01-15,110.56,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-01-22,109.68,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-01-29,111.68,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-02-05,115.33,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-02-12,114.94,Forecast,Enhanced Ensemble
S005,P001,weekly,2018-02-19,118.66,Forecast,Enhanced Ensemble
S005,P002,weekly,2017-07-03,441.0,Actual,Actual Sales
S005,P002,weekly,2017-07-10,433.0,Actual,Actual Sales
S005,P002,weekly,2017-07-17,462.0,Actual,Actual Sales
S005,P002,weekly,2017-07-24,445.0,Actual,Actual Sales
S005,P002,weekly,2017-07-31,423.0,Actual,Actual Sales
S005,P002,weekly,2017-08-07,421.0,Actual,Actual Sales
S005,P002,weekly,2017-08-14,366.0,Actual,Actual Sales
S005,P002,weekly,2017-08-21,380.0,Actual,Actual Sales
S005,P002,weekly,2017-08-28,429.0,Actual,Actual Sales
S005,P002,weekly,2017-09-04,378.0,Actual,Actual Sales
S005,P002,weekly,2017-09-11,361.0,Actual,Actual Sales
S005,P002,weekly,2017-09-18,392.0,Actual,Actual Sales
S005,P002,weekly,2017-09-25,378.0,Actual,Actual Sales
S005,P002,weekly,2017-10-02,355.0,Actual,Actual Sales
S005,P002,weekly,2017-10-09,306.0,Actual,Actual Sales
S005,P002,weekly,2017-10-16,311.0,Actual,Actual Sales
S005,P002,weekly,2017-10-23,327.0,Actual,Actual Sales
S005,P002,weekly,2017-10-30,370.0,Actual,Actual Sales
S005,P002,weekly,2017-11-06,373.0,Actual,Actual Sales
S005,P002,weekly,2017-11-13,375.0,Actual,Actual Sales
S005,P002,weekly,2017-11-20,333.0,Actual,Actual Sales
S005,P002,weekly,2017-11-27,305.0,Actual,Actual Sales
S005,P002,weekly,2017-12-04,270.0,Actual,Actual Sales
S005,P002,weekly,2017-12-11,308.0,Actual,Actual Sales
S005,P002,weekly,2017-12-18,257.0,Actual,Actual Sales
S005,P002,weekly,2017-12-25,255.0,Actual,Actual Sales
S005,P002,weekly,2018-01-01,275.17,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-01-08,280.3,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-01-15,277.77,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-01-22,282.01,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-01-29,284.81,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-02-05,294.63,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-02-12,295.39,Forecast,Enhanced Ensemble
S005,P002,weekly,2018-02-19,294.49,Forecast,Enhanced Ensemble
S005,P003,weekly,2017-07-03,316.0,Actual,Actual Sales
S005,P003,weekly,2017-07-10,268.0,Actual,Actual Sales
S005,P003,weekly,2017-07-17,291.0,Actual,Actual Sales
S005,P003,weekly,2017-07-24,282.0,Actual,Actual Sales
S005,P003,weekly,2017-07-31,217.0,Actual,Actual Sales
S005,P003,weekly,2017-08-07,256.0,Actual,Actual Sales
S005,P003,weekly,2017-08-14,263.0,Actual,Actual Sales
S005,P003,weekly,2017-08-21,251.0,Actual,Actual Sales
S005,P003,weekly,2017-08-28,239.0,Actual,Actual Sales
S005,P003,weekly,2017-09-04,250.0,Actual,Actual Sales
S005,P003,weekly,2017-09-11,213.0,Actual,Actual Sales
S005,P003,weekly,2017-09-18,217.0,Actual,Actual Sales
S005,P003,weekly,2017-09-25,228.0,Actual,Actual Sales
S005,P003,weekly,2017-10-02,214.0,Actual,Actual Sales
S005,P003,weekly,2017-10-09,196.0,Actual,Actual Sales
S005,P003,weekly,2017-10-16,219.0,Actual,Actual Sales
S005,P003,weekly,2017-10-23,214.0,Actual,Actual Sales
S005,P003,weekly,2017-10-30,225.0,Actual,Actual Sales
S005,P003,weekly,2017-11-06,254.0,Actual,Actual Sales
S005,P003,weekly,2017-11-13,249.0,Actual,Actual Sales
S005,P003,weekly,2017-11-20,245.0,Actual,Actual Sales
S005,P003,weekly,2017-11-27,202.0,Actual,Actual Sales
S005,P003,weekly,2017-12-04,186.0,Actual,Actual Sales
S005,P003,weekly,2017-12-11,155.0,Actual,Actual Sales
S005,P003,weekly,2017-12-18,158.0,Actual,Actual Sales
S005,P003,weekly,2017-12-25,181.0,Actual,Actual Sales
S005,P003,weekly,2018-01-01,177.43,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-01-08,175.49,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-01-15,177.44,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-01-22,176.06,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-01-29,182.78,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-02-05,183.07,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-02-12,182.28,Forecast,Enhanced Ensemble
S005,P003,weekly,2018-02-19,184.21,Forecast,Enhanced Ensemble
S005,P004,weekly,2017-07-03,163.0,Actual,Actual Sales
S005,P004,weekly,2017-07-10,170.0,Actual,Actual Sales
S005,P004,weekly,2017-07-17,160.0,Actual,Actual Sales
S005,P004,weekly,2017-07-24,164.0,Actual,Actual Sales
S005,P004,weekly,2017-07-31,125.0,Actual,Actual Sales
S005,P004,weekly,2017-08-07,145.0,Actual,Actual Sales
S005,P004,weekly,2017-08-14,140.0,Actual,Actual Sales
S005,P004,weekly,2017-08-21,124.0,Actual,Actual Sales
S005,P004,weekly,2017-08-28,145.0,Actual,Actual Sales
S005,P004,weekly,2017-09-04,143.0,Actual,Actual Sales
S005,P004,weekly,2017-09-11,136.0,Actual,Actual Sales
S005,P004,weekly,2017-09-18,140.0,Actual,Actual Sales
S005,P004,weekly,2017-09-25,146.0,Actual,Actual Sales
S005,P004,weekly,2017-10-02,131.0,Actual,Actual Sales
S005,P004,weekly,2017-10-09,127.0,Actual,Actual Sales
S005,P004,weekly,2017-10-16,126.0,Actual,Actual Sales
S005,P004,weekly,2017-10-23,123.0,Actual,Actual Sales
S005,P004,weekly,2017-10-30,144.0,Actual,Actual Sales
S005,P004,weekly,2017-11-06,139.0,Actual,Actual Sales
S005,P004,weekly,2017-11-13,137.0,Actual,Actual Sales
S005,P004,weekly,2017-11-20,139.0,Actual,Actual Sales
S005,P004,weekly,2017-11-27,126.0,Actual,Actual Sales
S005,P004,weekly,2017-12-04,93.0,Actual,Actual Sales
S005,P004,weekly,2017-12-11,117.0,Actual,Actual Sales
S005,P004,weekly,2017-12-18,114.0,Actual,Actual Sales
S005,P004,weekly,2017-12-25,84.0,Actual,Actual Sales
S005,P004,weekly,2018-01-01,100.88,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-01-08,100.24,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-01-15,100.72,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-01-22,103.19,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-01-29,106.76,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-02-05,106.82,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-02-12,107.61,Forecast,Enhanced Ensemble
S005,P004,weekly,2018-02-19,109.75,Forecast,Enhanced Ensemble
S005,P005,weekly,2017-07-03,172.0,Actual,Actual Sales
S005,P005,weekly,2017-07-10,152.0,Actual,Actual Sales
S005,P005,weekly,2017-07-17,182.0,Actual,Actual Sales
S005,P005,weekly,2017-07-24,119.0,Actual,Actual Sales
S005,P005,weekly,2017-07-31,132.0,Actual,Actual Sales
S005,P005,weekly,2017-08-07,112.0,Actual,Actual Sales
S005,P005,weekly,2017-08-14,106.0,Actual,Actual Sales
S005,P005,weekly,2017-08-21,119.0,Actual,Actual Sales
S005,P005,weekly,2017-08-28,138.0,Actual,Actual Sales
S005,P005,weekly,2017-09-04,131.0,Actual,Actual Sales
S005,P005,weekly,2017-09-11,116.0,Actual,Actual Sales
S005,P005,weekly,2017-09-18,115.0,Actual,Actual Sales
S005,P005,weekly,2017-09-25,101.0,Actual,Actual Sales
S005,P005,weekly,2017-10-02,101.0,Actual,Actual Sales
S005,P005,weekly,2017-10-09,119.0,Actual,Actual Sales
S005,P005,weekly,2017-10-16,99.0,Actual,Actual Sales
S005,P005,weekly,2017-10-23,114.0,Actual,Actual Sales
S005,P005,weekly,2017-10-30,118.0,Actual,Actual Sales
S005,P005,weekly,2017-11-06,117.0,Actual,Actual Sales
S005,P005,weekly,2017-11-13,105.0,Actual,Actual Sales
S005,P005,weekly,2017-11-20,120.0,Actual,Actual Sales
S005,P005,weekly,2017-11-27,110.0,Actual,Actual Sales
S005,P005,weekly,2017-12-04,93.0,Actual,Actual Sales
S005,P005,weekly,2017-12-11,82.0,Actual,Actual Sales
S005,P005,weekly,2017-12-18,87.0,Actual,Actual Sales
S005,P005,weekly,2017-12-25,88.0,Actual,Actual Sales
S005,P005,weekly,2018-01-01,91.62,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-01-08,90.79,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-01-15,89.55,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-01-22,92.9,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-01-29,90.81,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-02-05,95.8,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-02-12,95.85,Forecast,Enhanced Ensemble
S005,P005,weekly,2018-02-19,95.5,Forecast,Enhanced Ensemble
S005,P006,weekly,2017-07-03,471.0,Actual,Actual Sales
S005,P006,weekly,2017-07-10,455.0,Actual,Actual Sales
S005,P006,weekly,2017-07-17,422.0,Actual,Actual Sales
S005,P006,weekly,2017-07-24,449.0,Actual,Actual Sales
S005,P006,weekly,2017-07-31,376.0,Actual,Actual Sales
S005,P006,weekly,2017-08-07,382.0,Actual,Actual Sales
S005,P006,weekly,2017-08-14,419.0,Actual,Actual Sales
S005,P006,weekly,2017-08-21,422.0,Actual,Actual Sales
S005,P006,weekly,2017-08-28,364.0,Actual,Actual Sales
S005,P006,weekly,2017-09-04,378.0,Actual,Actual Sales
S005,P006,weekly,2017-09-11,370.0,Actual,Actual Sales
S005,P006,weekly,2017-09-18,367.0,Actual,Actual Sales
S005,P006,weekly,2017-09-25,375.0,Actual,Actual Sales
S005,P006,weekly,2017-10-02,374.0,Actual,Actual Sales
S005,P006,weekly,2017-10-09,356.0,Actual,Actual Sales
S005,P006,weekly,2017-10-16,326.0,Actual,Actual Sales
S005,P006,weekly,2017-10-23,360.0,Actual,Actual Sales
S005,P006,weekly,2017-10-30,332.0,Actual,Actual Sales
S005,P006,weekly,2017-11-06,405.0,Actual,Actual Sales
S005,P006,weekly,2017-11-13,345.0,Actual,Actual Sales
S005,P006,weekly,2017-11-20,363.0,Actual,Actual Sales
S005,P006,weekly,2017-11-27,340.0,Actual,Actual Sales
S005,P006,weekly,2017-12-04,257.0,Actual,Actual Sales
S005,P006,weekly,2017-12-11,263.0,Actual,Actual Sales
S005,P006,weekly,2017-12-18,265.0,Actual,Actual Sales
S005,P006,weekly,2017-12-25,234.0,Actual,Actual Sales
S005,P006,weekly,2018-01-01,273.74,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-01-08,277.21,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-01-15,273.12,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-01-22,270.59,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-01-29,275.6,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-02-05,282.93,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-02-12,288.06,Forecast,Enhanced Ensemble
S005,P006,weekly,2018-02-19,286.49,Forecast,Enhanced Ensemble
S005,P007,weekly,2017-07-03,456.0,Actual,Actual Sales
S005,P007,weekly,2017-07-10,475.0,Actual,Actual Sales
S005,P007,weekly,2017-07-17,421.0,Actual,Actual Sales
S005,P007,weekly,2017-07-24,487.0,Actual,Actual Sales
S005,P007,weekly,2017-07-31,414.0,Actual,Actual Sales
S005,P007,weekly,2017-08-07,433.0,Actual,Actual Sales
S005,P007,weekly,2017-08-14,366.0,Actual,Actual Sales
S005,P007,weekly,2017-08-21,389.0,Actual,Actual Sales
S005,P007,weekly,2017-08-28,364.0,Actual,Actual Sales
S005,P007,weekly,2017-09-04,376.0,Actual,Actual Sales
S005,P007,weekly,2017-09-11,369.0,Actual,Actual Sales
S005,P007,weekly,2017-09-18,382.0,Actual,Actual Sales
S005,P007,weekly,2017-09-25,388.0,Actual,Actual Sales
S005,P007,weekly,2017-10-02,353.0,Actual,Actual Sales
S005,P007,weekly,2017-10-09,332.0,Actual,Actual Sales
S005,P007,weekly,2017-10-16,352.0,Actual,Actual Sales
S005,P007,weekly,2017-10-23,332.0,Actual,Actual Sales
S005,P007,weekly,2017-10-30,407.0,Actual,Actual Sales
S005,P007,weekly,2017-11-06,377.0,Actual,Actual Sales
S005,P007,weekly,2017-11-13,347.0,Actual,Actual Sales
S005,P007,weekly,2017-11-20,406.0,Actual,Actual Sales
S005,P007,weekly,2017-11-27,328.0,Actual,Actual Sales
S005,P007,weekly,2017-12-04,259.0,Actual,Actual Sales
S005,P007,weekly,2017-12-11,270.0,Actual,Actual Sales
S005,P007,weekly,2017-12-18,255.0,Actual,Actual Sales
S005,P007,weekly,2017-12-25,255.0,Actual,Actual Sales
S005,P007,weekly,2018-01-01,273.88,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-01-08,272.98,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-01-15,273.14,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-01-22,274.4,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-01-29,280.51,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-02-05,290.82,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-02-12,287.6,Forecast,Enhanced Ensemble
S005,P007,weekly,2018-02-19,294.66,Forecast,Enhanced Ensemble
S005,P008,weekly,2017-07-03,585.0,Actual,Actual Sales
S005,P008,weekly,2017-07-10,608.0,Actual,Actual Sales
S005,P008,weekly,2017-07-17,581.0,Actual,Actual Sales
S005,P008,weekly,2017-07-24,606.0,Actual,Actual Sales
S005,P008,weekly,2017-07-31,527.0,Actual,Actual Sales
S005,P008,weekly,2017-08-07,534.0,Actual,Actual Sales
S005,P008,weekly,2017-08-14,524.0,Actual,Actual Sales
S005,P008,weekly,2017-08-21,515.0,Actual,Actual Sales
S005,P008,weekly,2017-08-28,527.0,Actual,Actual Sales
S005,P008,weekly,2017-09-04,530.0,Actual,Actual Sales
S005,P008,weekly,2017-09-11,445.0,Actual,Actual Sales
S005,P008,weekly,2017-09-18,510.0,Actual,Actual Sales
S005,P008,weekly,2017-09-25,497.0,Actual,Actual Sales
S005,P008,weekly,2017-10-02,468.0,Actual,Actual Sales
S005,P008,weekly,2017-10-09,413.0,Actual,Actual Sales
S005,P008,weekly,2017-10-16,440.0,Actual,Actual Sales
S005,P008,weekly,2017-10-23,446.0,Actual,Actual Sales
S005,P008,weekly,2017-10-30,514.0,Actual,Actual Sales
